word,n_morph
вестибюль,1
вестимо,2
вестимый,2
вестись,2
вестник,2
вестница,2
вестовой,2
вестовый,2
весточка,2
вестфальский,2
весть,1
весы,1
весь,1
весьма,0
ветвистоусый,4
ветвистый,2
ветвиться,3
ветвление,2
ветврач,2
ветвь,1
ветвяной,2
ветер,1
ветеран,1
ветеринар,1
ветеринария,2
ветеринарно-зоотехнический,7
ветеринарно-лечебный,5
ветеринарно-профилактический,6
ветеринарно-санитарный,5
ветеринарный,2
ветерок,2
ветерочек,3
ветка,2
ветла,1
ветлечебница,4
ветловый,2
ветнадзор,2
вето,0
веточка,3
веточный,3
ветошка,2
ветошник,2
ветошница,2
ветошничество,3
ветошный,2
ветошь,1
ветперсонал,2
ветпункт,2
ветренеть,3
ветреник,3
ветреница,3
ветреничать,3
ветреничать,4
ветреность,3
ветреный,2
ветреть,2
ветрило,3
ветрище,2
ветроагрегат,3
ветровал,3
ветровальный,4
ветровой,2
ветрогон,3
ветрогонка,4
ветрогонный,4
ветродвигатель,5
ветрозащитный,4
ветроиспользование,6
ветроколесо,3
ветролом,3
ветромер,3
ветронепроницаемый,7
ветросиловой,4
ветростанция,3
ветротехника,4
ветроуказатель,5
ветроупорный,5
ветроустановка,5
ветроустойчивость,6
ветроустойчивый,5
ветрочет,3
ветроэлектрический,4
ветроэлектростанция,5
ветроэнергетика,5
ветроэнергетический,5
ветряк,2
ветрянка,3
ветряной,2
ветряный,2
ветсаннадзор,3
ветсанучасток,3
ветсанэкспертиза,3
ветслужба,3
ветфельдшер,2
ветхий,1
ветхозаветный,4
ветхость,2
ветчина,1
ветчинка,2
ветчинно-рубленый,5
ветчинный,2
ветшайший,2
ветшать,2
ветше,1
веха,1
вехист,2
веховец,3
вече,1
вечевой,2
вечер,1
вечереть,2
вечеринка,2
вечерка,2
вечерком,2
вечерний,2
вечерник,3
вечерница,3
вечерня,2
вечерок,2
вечером,1
вечерочек,3
вечерошний,2
вечеря,1
вечерять,2
вечнозеленый,4
вечномерзлый,5
вечность,3
вечный,2
вечор,0
вешалка,4
вешалочный,5
вешание,3
вешанный,3
вешатель,3
вешать,2
вешаться,3
вешение,2
вешить,2
вешка,2
вешний,1
вешняк,2
вещание,3
вещатель,3
вещательница,4
вещательный,3
вещать,2
вещаться,3
вещевой,2
вещественный,3
вещество,2
вещизм,2
вещий,1
вещица,2
вещичка,3
вещмешок,2
вещный,2
вещун,2
вещунья,2
вещь,1
веющий,2
веялка,4
веяльщик,4
веяние,3
веянный,3
веяный,3
веятель,3
веять,2
веяться,3
вжатие,3
вжатый,3
вжать,2
вжаться,3
вживание,4
вживаться,4
вживе,2
вживить,3
вживление,3
вживлять,3
вживляться,4
вжимать,3
вжиматься,4
вжиться,3
взад,1
взаем,1
взаимно-возвратный,4
взаимность,2
взаимный,1
взаимовлияние,4
взаимовыгодный,4
взаимовыручка,4
взаимодействие,5
взаимодействовать,5
взаимодействующий,6
взаимодоверие,4
взаимодополняющий,6
взаимозависимый,4
взаимозаменяемость,7
взаимозаменяемый,6
взаимозамкнутый,6
взаимоиндукция,4
взаимоисключающий,5
взаимоконтроль,3
взаимообогащение,5
взаимообусловленность,6
взаимоотношение,4
взаимопомощь,4
взаимопонимание,5
взаимопревращение,4
взаимоприемлемый,4
взаимопроверка,5
взаимопроникновение,7
взаимосвязанный,6
взаимосвязь,4
взаимоуважение,4
взаймы,2
взакрут,2
взалкать,3
взамен,3
